subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
0485axj58	University Hospital Southampton NHS Foundation Trust	P527	has part(s)	01zbzxe52	Royal South Hants Hospital
0485axj58	University Hospital Southampton NHS Foundation Trust	P527	has part(s)	029d98p07	Southampton Children's Hospital
0485axj58	University Hospital Southampton NHS Foundation Trust	P527	has part(s)	02xnck737	Ashurst Hospital
0485axj58	University Hospital Southampton NHS Foundation Trust	P527	has part(s)	02yjksy18	Princess Anne Hospital
0485axj58	University Hospital Southampton NHS Foundation Trust	P527	has part(s)	046xy0k58	NIHR Wellcome Trust Southampton Clinical Research Facility
0485axj58	University Hospital Southampton NHS Foundation Trust	P527	has part(s)	04q5w0t20	Milford on Sea War Memorial Hospital
0485axj58	University Hospital Southampton NHS Foundation Trust	P527	has part(s)	05bfg0961	NIHR CRUK Experimental Cancer Medicine Centre
0485q2d74	National Institute of Technology, Tsuyama College	P361	part of	02xqkcw08	National Institute of Technology
0486x5a41	Educause	P361	part of	04chq2495	United States Department of Commerce
0486x5a41	Educause	P527	has part(s)	043fjtb89	Coalition for Networked Information
0487grk59	Salzgitter Group (Singapore)	P361	part of	047yd6g50	Salzgitter Group (Germany)
0487kvf73	Xinjiang Uygur Autonomous Region Education Department	P527	has part(s)	01s5hh873	Xinjiang Institute of Engineering
04883df86	Global University Systems	P527	has part(s)	059hhvg49	Arden University
04883df86	Global University Systems	P527	has part(s)	05je8kx69	St Patrick's College
0488cct49	Orlando Health	P527	has part(s)	0086ms749	Arnold Palmer Hospital for Children
0488cct49	Orlando Health	P527	has part(s)	01j9pph68	Orlando Regional Medical Center
0488cct49	Orlando Health	P527	has part(s)	03b5xce19	South Seminole Hospital
0488ndr53	Hairmyres Hospital	P361	part of	049prb569	NHS Lanarkshire
048919h66	North Middlesex University Hospital NHS Trust	P527	has part(s)	00eph4903	North Middlesex Hospital
0489f0s93	Institute of Protein Research	P361	part of	038rjvd86	Department of Biological Sciences
0489f6q08	Cardiff and Vale University Health Board	P361	part of	04a496k07	National Health Service Wales
0489f6q08	Cardiff and Vale University Health Board	P527	has part(s)	00ftwze80	University Dental Hospital on Cardiff University
0489f6q08	Cardiff and Vale University Health Board	P527	has part(s)	00xc08717	Whitchurch Hospital
0489f6q08	Cardiff and Vale University Health Board	P527	has part(s)	029mrrs96	Noah's Ark Children's Hospital for Wales
0489f6q08	Cardiff and Vale University Health Board	P527	has part(s)	04742vj55	Cardiff Royal Infirmary
0489f6q08	Cardiff and Vale University Health Board	P527	has part(s)	04fgpet95	University Hospital of Wales
0489f6q08	Cardiff and Vale University Health Board	P527	has part(s)	05fcrn131	University Hospital Llandough
0489gab80	Innovations for High Performance Microelectronics	P361	part of	01n6r0e97	Leibniz Association
0489ggv38	Canterbury Christ Church University	P527	has part(s)	049p9j193	Kent and Medway Medical School
0489rbg31	Viavi Solutions (United Kingdom)	P361	part of	059a9e323	Viavi Solutions (United States)
048a3wm97	Australian Communications and Media Authority	P361	part of	043rbr770	Department of Infrastructure, Transport, Regional Development, Communications and the Arts
048a87296	Uppsala University	P527	has part(s)	03qp8ma69	Center for Clinical Research Dalarna
048a96r61	Glenfield Hospital	P361	part of	02fha3693	University Hospitals of Leicester NHS Trust
048amsp50	Institute for Computer Aided Design	P361	part of	02xkdev90	Department of Mathematical Sciences
048arep70	Shippensburg University	P361	part of	00m2s0z68	Pennsylvania State System of Higher Education
048b0ns33	Aga Khan Foundation	P361	part of	03t8x2c04	Aga Khan Foundation
048b34d51	National Hospital for Neurology and Neurosurgery	P361	part of	042fqyp44	University College London Hospitals NHS Foundation Trust
048b5ng26	Covance (Australia)	P361	part of	02hhsqf45	Covance (United States)
048bd3118	San Diego State University, Imperial Valley Campus	P361	part of	020qm1538	California State University System
048bdy921	Wyss Foundation	P527	has part(s)	03dz0k314	Wyss Academy for Nature
048bnmc64	EMMAH - Environnement Méditerranéen et Modélisation des Agro-Hydrosystèmes	P361	part of	003vg9w96	National Research Institute for Agriculture, Food and Environment
048bnmc64	EMMAH - Environnement Méditerranéen et Modélisation des Agro-Hydrosystèmes	P361	part of	00mfpxb84	University of Avignon
048byek34	National Institute of Food Technology Entrepreneurship and Management	P361	part of	04tqpcm97	Ministry of Food Processing Industries
048cbmc89	Biologie Intégrée du Globule Rouge	P361	part of	005ypkf75	University of Reunion Island
048cbmc89	Biologie Intégrée du Globule Rouge	P361	part of	00bw5n526	Délégation Paris 7
048cbmc89	Biologie Intégrée du Globule Rouge	P361	part of	00ezvft90	Laboratory of Excellence GR-Ex
048cbmc89	Biologie Intégrée du Globule Rouge	P361	part of	00fh58138	Institut National de la Transfusion Sanguine
048cbmc89	Biologie Intégrée du Globule Rouge	P361	part of	02ryfmr77	University of the French Antilles
048cbmc89	Biologie Intégrée du Globule Rouge	P361	part of	05f82e368	Université Paris Cité
048d5b075	Daimler Center for Automotive Information Technology Innovations	P361	part of	00m0j3d84	Daimler (Germany)
048d5b075	Daimler Center for Automotive Information Technology Innovations	P361	part of	03v4gjf40	Technische Universität Berlin
048d5xq24	Laboratoire Lumière, Matière et Interfaces	P361	part of	00hx6zz33	École Normale Supérieure Paris-Saclay
048d5xq24	Laboratoire Lumière, Matière et Interfaces	P361	part of	02feahw73	French National Centre for Scientific Research
048d5xq24	Laboratoire Lumière, Matière et Interfaces	P361	part of	03xjwb503	University of Paris-Saclay
048d6j696	Kennedy–King College	P361	part of	01dk89r22	City Colleges of Chicago
048dd0611	Institute of Semiconductors	P361	part of	034t30j35	Chinese Academy of Sciences
048dd0611	Institute of Semiconductors	P527	has part(s)	00g102351	State Key Laboratory on Integrated Optoelectronics
048drzm61	Frostburg State University	P361	part of	01r0c1p88	University System of Maryland
048emj907	Queen Elizabeth Hospital Birmingham	P361	part of	014ja3n03	University Hospitals Birmingham NHS Foundation Trust
048es2e39	International Water Management Institute	P361	part of	04vpcaw67	International Water Management Institute
048evbw70	Institute of Cellular and Organismic Biology, Academia Sinica	P361	part of	05bxb3784	Academia Sinica
048f36m54	Instituto de Tecnologías en Detección y Astropartículas	P361	part of	01xz39a70	Comisión Nacional de Energía Atómica
048f36m54	Instituto de Tecnologías en Detección y Astropartículas	P361	part of	03cqe8w59	Consejo Nacional de Investigaciones Científicas y Técnicas
048fraw27	Ministry of Agriculture, Natural Resources and Environment	P527	has part(s)	02b5y2p11	Department of Fisheries and Marine Research
048fraw27	Ministry of Agriculture, Natural Resources and Environment	P527	has part(s)	032ab1973	Geological Survey Department
048frez22	Amarin (United Kingdom)	P361	part of	02fccce66	Amarin (Ireland)
048fyec77	Murdoch Children's Research Institute	P527	has part(s)	01mmz5j21	Victorian Clinical Genetics Services
048g3cy84	Vera C. Rubin Observatory	P361	part of	011494s34	Large Synoptic Survey Telescope Corporation
048g3cy84	Vera C. Rubin Observatory	P361	part of	01bj3aw27	United States Department of Energy
048g3cy84	Vera C. Rubin Observatory	P361	part of	03zmsge54	NSF’s NOIRLab
048gqac97	Izeh Islamic Azad University	P361	part of	01kzn7k21	Islamic Azad University, Tehran
048htbx03	Sandvik (Finland)	P361	part of	00qp5gr06	Sandvik (Sweden)
048j11q41	Rohde & Schwarz (Germany)	P527	has part(s)	04w7p1s44	Rohde & Schwarz (United Kingdom)
048jw1p35	Intel (Malaysia)	P361	part of	01ek73717	Intel (United States)
048kh7197	Department of Science and Innovation	P361	part of	01gwm7a05	Government of South Africa
048kh7197	Department of Science and Innovation	P527	has part(s)	020wtkd09	South African Council for Natural Scientific Professions
048kn1p59	Gebro Pharma (Spain)	P361	part of	03245e858	Gebro Pharma (Austria)
048knqr75	Bicester Community Hospital	P361	part of	04c8bjx39	Oxford Health NHS Foundation Trust
048kt6872	Amphenol (United Kingdom)	P361	part of	02hy2v836	Amphenol (United States)
048m32v08	MSD (Austria)	P361	part of	02891sr49	MSD (United States)
048nfjm95	National University of Ireland, Maynooth	P361	part of	00shsf120	National University of Ireland
048nfjm95	National University of Ireland, Maynooth	P527	has part(s)	05c347015	Irish Research eLibrary
048nm8g63	Institute of Environment and Sustainable Development in Agriculture	P361	part of	0313jb750	Chinese Academy of Agricultural Sciences
048nq7g61	Centre National de Création Musicale	P361	part of	019tgvf94	Université Côte d'Azur
048ns6x85	National Laboratory for Agriculture and the Environment	P361	part of	04d1tk502	Agricultural Research Service - Midwest Area
048p4wq89	Takeda (France)	P361	part of	04hjbmv12	Takeda (Japan)
048pv7j43	BMT Group (Brazil)	P361	part of	02npppw10	BMT Group (United Kingdom)
048py7387	Ocean Frontier Institute	P361	part of	01e6qks80	Dalhousie University
048q66y67	BP (Germany)	P361	part of	01zctcs90	BP (United Kingdom)
048qk7477	Inflammation, Microbiome and Immunosurveillance	P361	part of	02vjkv261	Inserm
048qk7477	Inflammation, Microbiome and Immunosurveillance	P361	part of	03xjwb503	University of Paris-Saclay
048r72142	Scion	P361	part of	00t28mr39	Crown Research Institutes
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	007h0zf03	National Institute for Educational Policy Research
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	00hhkn466	Japan Society for the Promotion of Science
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	00kbjsx88	National Institute of Science and Technology Policy
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	0182n4f20	National Center for University Entrance Examinations
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	01g5y5k24	High Energy Accelerator Research Organization
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	01ye9d912	Asian Growth Research Institute
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	02ewp2621	National Women's Education Center
048rj2z13	Ministry of Education, Culture, Sports, Science and Technology	P527	has part(s)	031dp5151	Earth-Life Science Institute
048ryj409	Laboratoire Passages XX_XXI	P361	part of	03rth4p18	Lumière University Lyon 2
048s2rn92	United States Naval Observatory	P361	part of	014khrd35	Naval Meteorology and Oceanography Command
048sa9h54	John Black Day Hospital	P361	part of	00cjeg736	Birmingham and Solihull Mental Health NHS Foundation Trust
048sabw23	Nuclear Threat Initiative	P527	has part(s)	052gypd56	Nuclear Threat Initiative
048sjbt91	John Hunter Children's Hospital	P361	part of	050b31k83	Hunter New England Local Health District
048sx0r50	University of Houston	P361	part of	040vwpm13	University of Houston System
048sx0r50	University of Houston	P527	has part(s)	04hfg7v94	Center for Theoretical Biological Physics
048t5xm56	Kentucky Humanities Council	P361	part of	02vdm1p28	National Endowment for the Humanities
048t93218	National Trauma Research Institute	P361	part of	02bfwt286	Monash University
048t93218	National Trauma Research Institute	P361	part of	04scfb908	Alfred Health
048tbm396	University of Turin	P527	has part(s)	0573ty638	Multi-Modal Molecular Imaging Italian Node
048tnm037	Institute of Biochemical Physics NM Emanuel	P361	part of	059tqvg48	Department of Chemistry and Material Sciences
048v13307	National Institute for Physiological Sciences	P361	part of	055n47h92	National Institutes of Natural Sciences
048vche49	Islamic Azad University Sanandaj Branch	P361	part of	01kzn7k21	Islamic Azad University, Tehran
048vk1h54	Kasturba Medical College, Mangalore	P361	part of	02xzytt36	Manipal Academy of Higher Education
048vrgr14	Becton Dickinson (United States)	P527	has part(s)	016nn9d26	Becton Dickinson (France)
048vrgr14	Becton Dickinson (United States)	P527	has part(s)	02kzqwr97	Becton Dickinson (Germany)
048vrgr14	Becton Dickinson (United States)	P527	has part(s)	02pdacs91	Becton Dickinson (Ireland)
048vrgr14	Becton Dickinson (United States)	P527	has part(s)	031dsww89	Becton Dickinson (Canada)
048vrgr14	Becton Dickinson (United States)	P527	has part(s)	0339vxy90	Becton Dickinson (India)
048vrgr14	Becton Dickinson (United States)	P527	has part(s)	03qdj6986	Becton Dickinson (Netherlands)
048vrgr14	Becton Dickinson (United States)	P527	has part(s)	05dwa3c44	Becton Dickinson (United Kingdom)
048vzmn57	Fraunhofer Institute for Surface Engineering and Thin Films	P361	part of	05hkkdn48	Fraunhofer Society
048w8zr56	Ministry of the Interior	P527	has part(s)	01z7eb286	Directorate General of Traffic
048wd7x80	Waters (United Kingdom)	P361	part of	01h8xv021	Waters (United States)
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	0198sv425	National Institute of Open Schooling
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	01nc8zs04	National Institute of Technology Hamirpur
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	01wf0xv67	Eastern Command Hospital
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	0218hya98	Department of Higher Education
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	0329af416	Central Institute of Technology Kokrajhar
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	032twef21	National Institute of Technology Delhi
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	03mj1nk45	National University of Educational Planning and Administration
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	03s3x9r14	Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	03sfwvw54	National Institute of Technology Srinagar
048xjjh50	Ministry of Human Resource Development	P527	has part(s)	056wyhh33	National Institute of Technology Patna
048xwe611	Institut de Biochimie et Génétique Cellulaires	P361	part of	00rydyx93	Institut des Sciences Biologiques
048xwe611	Institut de Biochimie et Génétique Cellulaires	P361	part of	057qpr032	University of Bordeaux
048xxxv92	Toowoomba Hospital	P361	part of	00c1dt378	Queensland Health
048y1rc66	Institute of Chemistry	P361	part of	034t30j35	Chinese Academy of Sciences
048y1rc66	Institute of Chemistry	P527	has part(s)	05vy7se14	State Key Laboratory of Polymer Physics and Chemistry
048yvwh14	Bioingénierie et Dynamique Microbienne aux Interfaces Alimentaires	P361	part of	029brtt94	Claude Bernard University Lyon 1
048yvwh14	Bioingénierie et Dynamique Microbienne aux Interfaces Alimentaires	P361	part of	03xsqa235	Institut Supérieur d'Agriculture Rhône-Alpes
048z48z46	Centre de Recherche en Terminologie et Traduction	P361	part of	03rth4p18	Lumière University Lyon 2
048zssa22	G. K. Skryabin Institute of Biochemistry and Physiology of Microorganisms	P361	part of	038rjvd86	Department of Biological Sciences
048zyw409	U.S. Dairy Forage Research Center	P361	part of	04d1tk502	Agricultural Research Service - Midwest Area
0490rfk07	Feed Research Institute	P361	part of	0313jb750	Chinese Academy of Agricultural Sciences
04915qk43	IBM Research - Tokyo	P361	part of	0265w5591	IBM Research - Thomas J. Watson Research Center
0491h6661	Celerion (Canada)	P361	part of	01gtvsc36	Celerion (United States)
0491xby87	Sweco (Czechia)	P361	part of	010ees266	Sweco (Sweden)
0491y3t26	National Remote Sensing Centre	P361	part of	00cwrns71	Indian Space Research Organisation
049244588	Sophia Genetics (France)	P361	part of	05knsbt04	Sophia Genetics (Switzerland)
04929s478	NewYork–Presbyterian Brooklyn Methodist Hospital	P361	part of	03gzbrs57	NewYork–Presbyterian Hospital
0492cvk34	National Scientific Center for Medical and Biotechnical Research	P361	part of	00je4t102	National Academy of Sciences of Ukraine
0492g1k39	Community Science and Data Center	P361	part of	03zmsge54	NSF’s NOIRLab
0492k9x16	Centre for Social Sciences	P361	part of	02ks8qq67	Hungarian Academy of Sciences
0492k9x16	Centre for Social Sciences	P527	has part(s)	0216hp691	Institute for Sociology
0492k9x16	Centre for Social Sciences	P527	has part(s)	04vr0gs97	Institute for Political Sciences
0492k9x16	Centre for Social Sciences	P527	has part(s)	05ad0gz88	Institute for Legal Studies
0492k9x16	Centre for Social Sciences	P527	has part(s)	05q8jhf15	Institute for Minority Studies
0492qzy66	Stanley Black & Decker (France)	P361	part of	01zrkhb76	Stanley Black & Decker (United States)
0492sjc74	Max Planck Institute for the History of Science	P361	part of	01hhn8329	Max Planck Society
0492wrx28	Indian Council of Medical Research	P527	has part(s)	00600nd69	Regional Medical Research Centre
0492wrx28	Indian Council of Medical Research	P527	has part(s)	00j0b8v53	Regional Medical Research Center
0492wrx28	Indian Council of Medical Research	P527	has part(s)	00k2gdw14	National Institute for Research in Tribal Health
0492wrx28	Indian Council of Medical Research	P527	has part(s)	00p4dsm08	Virus Unit
0492wrx28	Indian Council of Medical Research	P527	has part(s)	00vfty314	National Institute of Pathology
0492wrx28	Indian Council of Medical Research	P527	has part(s)	00zkpmz33	National Institute of Medical Statistics
0492wrx28	Indian Council of Medical Research	P527	has part(s)	011471042	National Institute of Epidemiology
0492wrx28	Indian Council of Medical Research	P527	has part(s)	017je7s69	National Institute for Research in Reproductive Health
0492wrx28	Indian Council of Medical Research	P527	has part(s)	018azgd14	National Institute of Cholera and Enteric Diseases
0492wrx28	Indian Council of Medical Research	P527	has part(s)	01mfest76	National Institute of Immunohaematology
0492wrx28	Indian Council of Medical Research	P527	has part(s)	01praqa56	National Institute of Occupational Health
0492wrx28	Indian Council of Medical Research	P527	has part(s)	01qr3vg91	Regional Medical Research Centre
0492wrx28	Indian Council of Medical Research	P527	has part(s)	01y720297	Regional Medical Research Centre
0492wrx28	Indian Council of Medical Research	P527	has part(s)	020cmsc29	Rajendra Memorial Research Institute of Medical Sciences
0492wrx28	Indian Council of Medical Research	P527	has part(s)	02zy4nc24	ICMR-National Institute of Virology
0492wrx28	Indian Council of Medical Research	P527	has part(s)	031vxrj29	National Institute of Malaria Research
0492wrx28	Indian Council of Medical Research	P527	has part(s)	03a8gee76	National JALMA Institute for Leprosy & Other Mycobacterial Diseases
0492wrx28	Indian Council of Medical Research	P527	has part(s)	03qp1eh12	National Institute of Research in Tuberculosis
0492wrx28	Indian Council of Medical Research	P527	has part(s)	04970qw83	National Institute of Nutrition
0492wrx28	Indian Council of Medical Research	P527	has part(s)	04ds2ap82	Vector Control Research Centre
0492wrx28	Indian Council of Medical Research	P527	has part(s)	05etrx234	National AIDS Research Institute
0492wrx28	Indian Council of Medical Research	P527	has part(s)	05hm9f429	National Centre for Disease Informatics and Research
0492wrx28	Indian Council of Medical Research	P527	has part(s)	05hx1vp23	Institute of Cytology and Preventive Oncology
0492wrx28	Indian Council of Medical Research	P527	has part(s)	05kxg4a92	National Institute for Implementation Research on Non-Communicable Diseases
0492wrx28	Indian Council of Medical Research	P527	has part(s)	05w7dft64	National Institute of Cancer Prevention and Research
049317064	Scientific Center of Children's Health	P361	part of	019zcmj26	Department of Medical Sciences
049317064	Scientific Center of Children's Health	P361	part of	01p8ehb87	Ministry of Health of the Russian Federation
0493bmq37	Fujifilm (Japan)	P527	has part(s)	00ktr8190	Fujifilm (Germany)
0493bmq37	Fujifilm (Japan)	P527	has part(s)	017fwsj06	Fujifilm (United States)
0493bmq37	Fujifilm (Japan)	P527	has part(s)	04bq7yh11	Fujifilm (United Kingdom)
0493bmq37	Fujifilm (Japan)	P527	has part(s)	04xnk9j36	Fujifilm (South Korea)
0493bmq37	Fujifilm (Japan)	P527	has part(s)	05b6fta51	Fujifilm (Netherlands)
0493caa98	Lallemand (Canada)	P527	has part(s)	014cdjz51	Lallemand (France)
0493caa98	Lallemand (Canada)	P527	has part(s)	02hyrh851	Lallemand (United Kingdom)
0493hgw16	National Institute on Minority Health and Health Disparities	P361	part of	01cwqze88	National Institutes of Health
0493tt883	Carl T. Hayden Veterans Affairs Medical Center	P361	part of	024b7e967	Phoenix VA Health Care System
0493xsw21	Berlin Institute of Health at Charité - Universitätsmedizin Berlin	P361	part of	001w7jn25	Charité - Universitätsmedizin Berlin
0493xxf64	Eurofins (Denmark)	P361	part of	04p977q83	Eurofins (Luxembourg)
049412q44	INGV Sezione di Roma 1	P361	part of	00qps9a02	Istituto Nazionale di Geofisica e Vulcanologia
04946aj33	De Beers (South Africa)	P361	part of	022wcve15	De Beers (United Kingdom)
0494d5694	Neurologisches Rehabilitationszentrum Quellenhof Bad Wildbad	P361	part of	01b4gqk18	Sana Klinikum
0494jpz02	Centre de Recherche en Cancérologie de Marseille	P361	part of	00rydyx93	Institut des Sciences Biologiques
0494jpz02	Centre de Recherche en Cancérologie de Marseille	P361	part of	02vjkv261	Inserm
0494jpz02	Centre de Recherche en Cancérologie de Marseille	P361	part of	035xkbk20	Aix-Marseille University
0494jpz02	Centre de Recherche en Cancérologie de Marseille	P361	part of	04s3t1g37	Institute Paoli-Calmettes
04950b532	NOAA National Marine Fisheries Service Office of Science and Technology	P361	part of	033mqx355	NOAA National Marine Fisheries Service
04951hq16	Department of Enterprise, Trade and Employment	P361	part of	014jtt019	Government of Ireland
0495fxg12	Institut Pasteur	P527	has part(s)	009b91528	Biologie Moléculaire Structurale et Processus Infectieux
0495fxg12	Institut Pasteur	P527	has part(s)	00gjnk018	Pathogenèse des infections vasculaires
0495fxg12	Institut Pasteur	P527	has part(s)	00te8p082	Mécanismes de l'Hérédité épigénétique
0495fxg12	Institut Pasteur	P527	has part(s)	016nv8j08	Génomique fonctionnelle comparative
0495fxg12	Institut Pasteur	P527	has part(s)	01tnxwc41	InBio: Experimental and Computational Methods for Modeling Cellular Processes
0495fxg12	Institut Pasteur	P527	has part(s)	01x3ftb23	Biology of Infection
0495fxg12	Institut Pasteur	P527	has part(s)	01xx2ne27	Department of Virology
0495fxg12	Institut Pasteur	P527	has part(s)	026ddbz68	Génomique évolutive, modélisation et santé
0495fxg12	Institut Pasteur	P527	has part(s)	027atwb90	Dynamic Neuronal Imaging
0495fxg12	Institut Pasteur	P527	has part(s)	02af93v77	Biologie du Développement et Cellules Souches
0495fxg12	Institut Pasteur	P527	has part(s)	0330gay09	Morphogenèse du coeur
0495fxg12	Institut Pasteur	P527	has part(s)	03cjyj977	Chimie Biologique pour le Vivant
0495fxg12	Institut Pasteur	P527	has part(s)	053qdb191	Laboratoire des Systèmes Macromoléculaires et Signalisation
0495fxg12	Institut Pasteur	P527	has part(s)	05akjb009	Biologie des interactions hôte-parasite
0495fxg12	Institut Pasteur	P527	has part(s)	05etkex69	Department of Genomes & Genetics
0495fxg12	Institut Pasteur	P527	has part(s)	05hvqzx20	Microfluidique Physique et Bio-ingénierie
0495fxg12	Institut Pasteur	P527	has part(s)	05q8d3662	Organisation Nucléaire et Oncogenèse
0495mzm65	Interpsy	P361	part of	04vfs2w97	Université de Lorraine
0496k0e74	ENEA Bologna Research Centre	P361	part of	02an8es95	National Agency for New Technologies, Energy and Sustainable Economic Development
0496m6d18	Horizon Discovery Group (United States)	P361	part of	00q2y5s03	Horizon Discovery Group (United Kingdom)
0496n6574	Czech Academy of Sciences, Institute of Computer Science	P361	part of	053avzc18	Czech Academy of Sciences
0496p8026	Délégation Côte d'Azur	P361	part of	03yz3tz18	Direction Générale Déléguée aux Ressources
04970qw83	National Institute of Nutrition	P361	part of	0492wrx28	Indian Council of Medical Research
049840423	Ministry of Health	P527	has part(s)	046mhfn38	Belarusian Research Center For Pediatric Oncology and Hematology
049840423	Ministry of Health	P527	has part(s)	04scnfc98	Republican Scientific and Practical Center of Neurology and Neurosurgery
0498w0n61	Nestlé (Brazil)	P361	part of	01v5xwf23	Nestlé (Switzerland)
0499kfe57	Department for Work and Pensions	P361	part of	05wnh3t63	Government of the United Kingdom
049a8xm46	Takeda (Belgium)	P361	part of	04hjbmv12	Takeda (Japan)
049am9t04	Hôpital Saint-Louis	P361	part of	00pg5jh14	Assistance Publique – Hôpitaux de Paris
049ams583	Northwestern State University	P361	part of	02sqt9870	University of Louisiana System
049b5zq94	Teledyne Technologies (France)	P361	part of	00a1gne75	Teledyne Technologies (United States)
049bgw803	Tuality Community Hospital	P361	part of	059pjy887	Tuality Healthcare
049bjee35	St. Anne´s University Hospital	P527	has part(s)	027v97282	International Clinical Research Center of St. Anne's University Hospital Brno
049bwzr51	University of Applied Sciences St. Gallen	P361	part of	038mj2660	Ostschweizer Fachhochschule OST
049c9q337	Banner MD Anderson Cancer Center	P361	part of	039wwwz66	Banner Health
049c9xv68	Department of Medical Sciences	P361	part of	02j8pe645	National Academy of Sciences of Belarus
049cw4s75	North Caucasian Research Institute of Mountain and Foothill Agriculture	P361	part of	05qrfxd25	Russian Academy of Sciences
049d3ch40	Kidderminster Hospital and Treatment Centre	P361	part of	030zsh764	Worcestershire Acute Hospitals NHS Trust
049d6bh38	Institute of Geochemistry	P361	part of	034t30j35	Chinese Academy of Sciences
049d9a475	Memorial Hermann	P527	has part(s)	01wsvqq22	Memorial Hermann The Woodlands Hospital
049d9a475	Memorial Hermann	P527	has part(s)	02n80qr18	Memorial Hermann Northwest Hospital
049d9a475	Memorial Hermann	P527	has part(s)	047225g28	Memorial Hermann–Texas Medical Center
049d9a475	Memorial Hermann	P527	has part(s)	05393h285	Memorial Hermann Memorial City Medical Center
049dch481	Qausuittuq National Park	P361	part of	008sy4716	Parks Canada
049dk3691	Marine Biodiversity Exploitation and Conservation	P361	part of	044jxhp58	Ifremer
049dk3691	Marine Biodiversity Exploitation and Conservation	P361	part of	051escj72	University of Montpellier
049dk3691	Marine Biodiversity Exploitation and Conservation	P361	part of	05q3vnk25	Institut de Recherche pour le Développement
049dqrc28	Center for High Pressure Science & Technology Advanced Research	P361	part of	0443s9p82	Center for High Pressure Science & Technology Advanced Research
049dr2b41	ZF Friedrichshafen (Belgium)	P361	part of	021wbbm64	ZF Friedrichshafen (Germany)
049e6hd13	Alten (France)	P527	has part(s)	003tbr369	Alten (Sweden)
049e6hd13	Alten (France)	P527	has part(s)	024xst005	Alten (Italy)
049e8me77	Heraeus (United Kingdom)	P361	part of	051tn6h07	Heraeus (Germany)
049ebw417	Istituto di Fotonica e Nanotecnologie	P361	part of	04zaypm56	National Research Council
049ecjx61	A.V. Shubnikov Institute of Crystallography	P361	part of	00ns9pc83	Physical Sciences Division
049emcs32	The University of Texas at Dallas	P361	part of	01gek1696	The University of Texas System
049er6k75	Centre de Recherche sur l’Action Locale	P361	part of	0199hds37	Université Sorbonne Paris Nord
049fnxe71	Bioprocessing Technology Institute	P361	part of	03xy0wx88	Biomedical Research Council
049fqhq96	Dienstleistungszentrum Ländlicher Raum Westpfalz	P361	part of	00yzwtk60	Dienstleistungszentrum Ländlicher Raum
049g0ca30	Synthomer (Czechia)	P361	part of	00wm8m174	Synthomer (United Kingdom)
049g0t365	Islamic Azad University Dolatabad	P361	part of	01kzn7k21	Islamic Azad University, Tehran
049gn7z52	Beijing Institute of Genomics	P361	part of	034t30j35	Chinese Academy of Sciences
049gvsd25	Knorr-Bremse (Czechia)	P361	part of	010c9nr19	Knorr-Bremse (Germany)
049h10h83	University of Tartu Natural History Museum and Botanical Garden	P361	part of	03z77qz90	University of Tartu
049h4jd15	Biocon (Switzerland)	P361	part of	047kynf18	Biocon (India)
049hrzs50	University of Wisconsin–Whitewater	P361	part of	03ydkyb10	University of Wisconsin System
049jf1a25	National Laboratory of Frascati	P361	part of	005ta0471	National Institute for Nuclear Physics
049jgef55	Danfoss (United States)	P361	part of	039pgdx28	Danfoss (Denmark)
049jtt335	Université du Québec à Rimouski	P361	part of	010gxg263	Université du Québec
049jtt335	Université du Québec à Rimouski	P527	has part(s)	01q8ytn75	Center for Northern Studies
049k66y27	Laboratoire de Physique et Chimie de l’Environnement et de l’Espace	P361	part of	014zrew76	University of Orléans
049k66y27	Laboratoire de Physique et Chimie de l’Environnement et de l’Espace	P361	part of	02feahw73	French National Centre for Scientific Research
049kefs16	Southern Illinois University Carbondale	P361	part of	05vz28418	Southern Illinois University System
049kkt456	Institut du Thorax	P361	part of	00rydyx93	Institut des Sciences Biologiques
049kkt456	Institut du Thorax	P361	part of	02vjkv261	Inserm
049kkt456	Institut du Thorax	P361	part of	03gnr7b55	Nantes Université
049kt3f30	Ernst & Young (Israel)	P361	part of	020kg3x12	Ernst & Young (United Kingdom)
049mpkx27	Shriners Hospitals for Children - St. Louis	P361	part of	03e8tm275	Shriners Hospitals for Children
049n6n725	National Hansen's Disease Program	P361	part of	0121dpf30	Health Resources and Services Administration
